25,technician,single,secondary,no,959,no,no,cellular,9,jul,144,5,-1,0,unknown,no,0.959
44,management,married,tertiary,no,1058,no,no,cellular,11,mar,188,3,-1,0,unknown,yes,1.058
36,management,married,tertiary,no,428,no,no,unknown,28,may,121,1,-1,0,unknown,no,0.428
51,technician,married,secondary,no,500,yes,no,cellular,20,nov,26,6,-1,0,unknown,no,0.5
32,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,298,2,-1,0,unknown,no,1.097
49,blue-collar,married,secondary,no,322,no,no,cellular,14,aug,356,2,-1,0,unknown,no,0.322
34,admin.,married,secondary,no,475,yes,no,unknown,7,may,559,1,-1,0,unknown,no,0.475
27,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,3,-1,0,unknown,yes,0.703
47,admin.,single,secondary,no,2540,no,no,cellular,18,nov,110,5,-1,0,unknown,no,2.54
27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,no,0.446
34,technician,married,secondary,no,1553,no,no,cellular,20,aug,200,2,-1,0,unknown,no,1.553
40,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,failure,no,1.509
34,technician,single,secondary,no,201,no,no,cellular,22,jul,257,2,-1,0,unknown,no,0.201
43,management,single,secondary,no,109,yes,no,unknown,27,may,64,3,-1,0,unknown,no,0.109
44,admin.,married,secondary,no,262,yes,no,cellular,9,jul,74,1,-1,0,unknown,no,0.262
33,services,single,secondary,no,358,yes,no,cellular,7,may,302,1,356,3,failure,no,0.358
43,blue-collar,married,primary,no,188,yes,no,cellular,12,may,58,3,347,5,failure,no,0.188
51,self-employed,divorced,primary,no,10924,no,no,cellular,6,may,106,2,-1,0,unknown,no,10.924
28,services,single,secondary,no,229,yes,no,unknown,9,may,322,1,-1,0,unknown,no,0.229
34,technician,married,secondary,no,1464,yes,no,unknown,23,may,350,1,-1,0,unknown,no,1.464
35,self-employed,married,secondary,no,8883,no,no,cellular,21,nov,33,3,-1,0,unknown,no,8.883
47,technician,married,unknown,no,2106,yes,no,unknown,6,may,168,1,-1,0,unknown,no,2.106
34,technician,married,secondary,no,-136,yes,yes,cellular,12,aug,131,2,-1,0,unknown,no,-0.136
29,blue-collar,married,secondary,no,912,yes,no,cellular,13,may,785,1,-1,0,unknown,no,0.912
30,management,single,tertiary,no,424,no,no,cellular,16,apr,298,4,-1,0,unknown,yes,0.424
28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no,0.224
51,entrepreneur,married,tertiary,no,3921,yes,no,cellular,5,may,168,1,-1,0,unknown,no,3.921
52,retired,married,secondary,no,424,no,no,cellular,19,nov,143,1,154,3,failure,no,0.424
40,services,married,secondary,no,-378,yes,yes,cellular,13,may,541,1,295,6,failure,no,-0.378
34,management,married,tertiary,no,703,yes,no,cellular,14,apr,342,1,-1,0,unknown,yes,0.703
46,services,married,secondary,no,4,no,no,cellular,30,apr,268,1,261,5,other,yes,0.004
44,blue-collar,single,primary,no,787,yes,no,unknown,30,may,570,2,-1,0,unknown,no,0.787
45,admin.,married,unknown,no,2033,no,no,cellular,30,nov,123,1,186,4,failure,no,2.033
33,admin.,married,secondary,no,353,yes,no,cellular,19,nov,107,2,-1,0,unknown,no,0.353
29,technician,married,secondary,no,0,yes,no,cellular,28,jul,83,6,-1,0,unknown,no,0.0
36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success,yes,0.495
48,blue-collar,married,secondary,no,705,no,no,unknown,13,may,108,2,-1,0,unknown,no,0.705
49,management,single,tertiary,no,151,yes,no,cellular,8,jul,97,3,-1,0,unknown,yes,0.151
34,management,married,tertiary,no,573,no,no,cellular,10,aug,122,1,-1,0,unknown,no,0.573
40,services,married,primary,no,33,no,no,unknown,26,may,70,3,-1,0,unknown,no,0.033
43,unknown,married,tertiary,no,1937,no,no,unknown,19,jun,385,1,-1,0,unknown,no,1.937
31,technician,single,secondary,no,1970,no,no,telephone,17,apr,284,3,-1,0,unknown,no,1.97
32,management,married,tertiary,no,62,yes,no,cellular,14,may,166,1,-1,0,unknown,no,0.062
53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,failure,yes,2.398
31,admin.,divorced,secondary,no,360,no,no,cellular,15,may,332,1,297,2,other,no,0.36
50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,-1,0,unknown,no,-0.084
31,blue-collar,married,secondary,no,3653,yes,yes,cellular,21,nov,252,1,168,4,failure,no,3.653
44,management,divorced,tertiary,no,-710,yes,no,cellular,10,jul,183,1,-1,0,unknown,no,-0.71
34,technician,single,secondary,no,440,yes,no,cellular,6,may,445,2,345,2,failure,no,0.44
44,technician,single,secondary,no,33,yes,no,cellular,13,may,195,3,351,10,failure,no,0.033
42,technician,divorced,secondary,no,248,no,no,cellular,19,aug,163,4,-1,0,unknown,no,0.248
48,management,married,tertiary,no,60,no,no,telephone,7,may,376,2,339,7,failure,no,0.06
36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other,no,0.307
31,blue-collar,married,secondary,no,92,yes,no,unknown,16,may,688,1,-1,0,unknown,yes,0.092
29,services,married,secondary,no,182,yes,no,telephone,13,may,38,3,-1,0,unknown,no,0.182
36,blue-collar,married,secondary,no,141,yes,no,unknown,23,may,106,3,-1,0,unknown,no,0.141
29,blue-collar,single,secondary,no,555,yes,no,cellular,15,may,133,4,-1,0,unknown,no,0.555
33,blue-collar,divorced,primary,no,636,yes,no,cellular,9,jul,211,11,-1,0,unknown,no,0.636
33,management,single,secondary,no,1558,yes,no,cellular,17,apr,97,1,-1,0,unknown,no,1.558
31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,no,0.623
42,admin.,single,secondary,no,30,yes,no,cellular,4,feb,98,1,266,3,failure,no,0.03
67,retired,married,tertiary,no,701,no,no,cellular,6,aug,254,2,-1,0,unknown,yes,0.701
25,admin.,single,tertiary,no,760,yes,no,cellular,27,may,223,3,89,2,failure,yes,0.76
51,blue-collar,married,unknown,no,1883,yes,no,unknown,5,may,57,1,-1,0,unknown,no,1.883
38,entrepreneur,married,tertiary,no,1514,no,yes,cellular,21,nov,160,3,120,3,failure,no,1.514
34,admin.,married,secondary,no,96,no,no,cellular,29,aug,109,2,-1,0,unknown,no,0.096
52,technician,married,secondary,no,64,no,no,telephone,29,aug,20,2,-1,0,unknown,no,0.064
37,blue-collar,single,secondary,no,48,no,no,cellular,6,may,140,2,-1,0,unknown,no,0.048
56,management,married,tertiary,no,21664,no,no,unknown,17,jun,214,8,-1,0,unknown,no,21.664
37,admin.,married,secondary,no,1193,no,no,cellular,12,may,396,2,-1,0,unknown,no,1.193
31,blue-collar,married,secondary,no,-498,yes,no,cellular,21,jul,357,1,-1,0,unknown,no,-0.498
40,management,married,tertiary,no,-7,no,yes,telephone,25,jul,697,1,-1,0,unknown,no,-0.007
31,technician,single,secondary,no,628,yes,no,unknown,12,may,1083,2,-1,0,unknown,no,0.628
27,management,single,tertiary,no,0,yes,no,cellular,30,jan,323,4,-1,0,unknown,no,0.0
40,management,divorced,tertiary,no,502,yes,no,cellular,3,feb,267,4,270,3,other,no,0.502
44,admin.,married,secondary,no,2403,yes,no,cellular,28,jan,180,2,-1,0,unknown,no,2.403
49,blue-collar,married,primary,no,305,yes,yes,telephone,10,jul,834,10,-1,0,unknown,no,0.305
86,retired,married,secondary,no,1503,no,no,telephone,18,mar,165,3,101,1,other,no,1.503
41,blue-collar,married,primary,no,1172,yes,no,unknown,15,may,153,1,-1,0,unknown,no,1.172
30,management,single,tertiary,no,2186,yes,no,unknown,3,jun,366,1,-1,0,unknown,no,2.186
38,management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,unknown,no,0.0
44,housemaid,married,tertiary,no,460,no,no,unknown,17,jun,491,1,-1,0,unknown,no,0.46
42,technician,divorced,secondary,no,0,yes,no,unknown,30,may,115,6,-1,0,unknown,no,0.0
44,entrepreneur,married,primary,no,276,yes,yes,unknown,15,may,219,1,-1,0,unknown,no,0.276
46,blue-collar,married,primary,no,143,yes,no,unknown,7,may,279,1,-1,0,unknown,no,0.143
66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,yes,1.948
28,blue-collar,married,secondary,no,225,yes,yes,unknown,7,may,866,2,-1,0,unknown,no,0.225
53,entrepreneur,married,tertiary,no,2289,yes,yes,cellular,17,nov,183,1,-1,0,unknown,no,2.289
42,services,divorced,secondary,no,372,yes,yes,unknown,6,may,121,2,-1,0,unknown,no,0.372
50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,unknown,no,3.337
38,entrepreneur,married,tertiary,no,170,yes,no,cellular,18,may,442,1,-1,0,unknown,yes,0.17
42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown,no,0.002
32,management,married,tertiary,no,-55,yes,no,cellular,26,aug,107,4,-1,0,unknown,no,-0.055
24,services,married,secondary,yes,110,yes,no,unknown,23,may,27,1,-1,0,unknown,no,0.11
54,services,married,secondary,no,0,no,no,unknown,19,jun,220,1,-1,0,unknown,no,0.0
52,management,married,tertiary,no,-11,yes,no,cellular,11,may,94,4,-1,0,unknown,no,-0.011
45,blue-collar,married,primary,no,61,no,no,cellular,17,apr,108,1,-1,0,unknown,no,0.061
49,housemaid,married,primary,no,889,no,no,telephone,7,jul,388,1,-1,0,unknown,yes,0.889
37,services,married,secondary,no,1328,yes,no,telephone,13,may,121,2,341,4,failure,no,1.328
32,management,married,tertiary,no,71,yes,no,cellular,21,jul,221,8,-1,0,unknown,no,0.071
32,services,married,tertiary,no,4908,no,yes,cellular,13,may,491,2,-1,0,unknown,no,4.908
31,unemployed,married,secondary,no,296,yes,no,unknown,20,may,378,3,-1,0,unknown,no,0.296
56,retired,married,secondary,no,344,yes,no,unknown,15,may,221,1,-1,0,unknown,no,0.344
22,student,single,secondary,no,246,yes,no,telephone,12,may,25,1,-1,0,unknown,no,0.246
52,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,unknown,no,0.108
35,blue-collar,married,primary,no,319,yes,no,cellular,16,jul,221,1,-1,0,unknown,no,0.319
47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,2,-1,0,unknown,yes,0.126
37,technician,single,secondary,no,2442,no,no,cellular,16,feb,91,3,-1,0,unknown,yes,2.442
29,admin.,married,secondary,no,22171,yes,no,cellular,18,may,44,1,355,3,failure,no,22.171
37,services,married,secondary,no,1,no,no,unknown,15,may,395,2,-1,0,unknown,no,0.001
36,management,married,tertiary,no,-296,yes,no,cellular,14,may,113,3,-1,0,unknown,no,-0.296
56,housemaid,married,primary,no,306,no,yes,cellular,8,jul,212,1,-1,0,unknown,no,0.306
46,blue-collar,married,secondary,no,137,no,no,unknown,20,jun,252,3,-1,0,unknown,no,0.137
58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,74,2,-1,0,unknown,no,0.781
43,management,divorced,tertiary,no,38,yes,no,cellular,25,jul,197,6,-1,0,unknown,no,0.038
41,entrepreneur,married,secondary,no,2105,yes,no,cellular,18,nov,134,1,-1,0,unknown,no,2.105
34,technician,single,secondary,no,0,no,no,cellular,21,aug,163,2,-1,0,unknown,no,0.0
59,blue-collar,married,primary,no,748,no,no,unknown,29,may,184,1,-1,0,unknown,no,0.748
48,management,single,tertiary,no,414,no,no,cellular,21,jul,761,2,-1,0,unknown,no,0.414
42,services,married,secondary,no,3620,yes,no,unknown,27,may,22,16,-1,0,unknown,no,3.62
51,management,married,tertiary,no,-15,no,no,cellular,25,jul,212,2,-1,0,unknown,no,-0.015
71,retired,married,primary,no,4657,no,no,cellular,16,feb,93,5,-1,0,unknown,yes,4.657
61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes,0.997
41,management,married,tertiary,no,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,no,0.437
45,technician,married,secondary,no,999,yes,no,cellular,20,nov,215,6,188,2,failure,no,0.999
59,technician,married,secondary,no,259,no,no,cellular,15,jun,415,1,89,1,success,yes,0.259
32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,unknown,no,0.266
42,management,married,tertiary,no,0,no,no,cellular,13,aug,325,2,-1,0,unknown,no,0.0
33,technician,married,secondary,no,359,yes,no,cellular,20,apr,210,1,242,1,other,no,0.359
55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown,no,-0.966
31,technician,married,secondary,no,0,no,yes,cellular,19,aug,144,4,-1,0,unknown,no,0.0
53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,yes,0.765
35,management,married,secondary,no,839,yes,no,unknown,23,may,50,3,-1,0,unknown,no,0.839
26,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91,2,success,yes,0.294
34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no,0.291
34,blue-collar,married,tertiary,no,20,no,no,unknown,4,oct,10,1,-1,0,unknown,no,0.02
31,management,married,tertiary,no,395,yes,no,cellular,9,feb,155,3,-1,0,unknown,no,0.395
44,entrepreneur,married,secondary,no,6649,yes,no,cellular,19,nov,354,2,-1,0,unknown,no,6.649
54,housemaid,divorced,secondary,no,1327,no,no,unknown,5,jun,115,2,-1,0,unknown,no,1.327
38,management,married,unknown,no,3576,no,no,cellular,25,nov,349,2,183,1,success,yes,3.576
57,management,married,secondary,no,139,no,no,cellular,17,aug,80,1,-1,0,unknown,no,0.139
47,management,married,tertiary,no,295,yes,no,cellular,5,aug,157,1,-1,0,unknown,no,0.295
34,technician,married,secondary,no,47,no,no,cellular,25,aug,132,6,-1,0,unknown,no,0.047
31,management,married,tertiary,no,430,yes,no,cellular,25,jul,137,16,-1,0,unknown,no,0.43
34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown,no,0.262
61,retired,married,secondary,no,2917,no,no,cellular,6,oct,215,1,-1,0,unknown,yes,2.917
55,services,married,secondary,no,557,no,no,unknown,19,jun,58,1,-1,0,unknown,no,0.557
56,admin.,married,secondary,no,0,yes,no,telephone,19,nov,154,2,-1,0,unknown,no,0.0
30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown,no,1.38
47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162,1,-1,0,unknown,no,4.543
33,admin.,married,secondary,no,4902,yes,no,cellular,20,nov,110,1,-1,0,unknown,no,4.902
33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,failure,no,0.201
39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,no,0.13
52,management,married,tertiary,no,-1224,yes,no,cellular,7,may,253,4,-1,0,unknown,no,-1.224
59,management,divorced,primary,no,133,yes,no,cellular,9,jul,206,1,-1,0,unknown,no,0.133
53,blue-collar,married,secondary,no,-626,yes,no,cellular,9,jul,205,1,-1,0,unknown,no,-0.626
29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574,1,-1,0,unknown,yes,-0.02
33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,-1,0,unknown,yes,0.0
59,admin.,divorced,secondary,no,975,yes,no,unknown,15,may,263,4,-1,0,unknown,no,0.975
37,admin.,married,tertiary,no,801,no,no,cellular,11,aug,331,7,-1,0,unknown,no,0.801
46,unemployed,divorced,primary,no,23,no,no,cellular,21,nov,344,1,-1,0,unknown,no,0.023
41,admin.,married,secondary,no,2993,yes,no,cellular,22,jul,24,12,-1,0,unknown,no,2.993
30,housemaid,single,secondary,no,1924,no,no,cellular,6,feb,170,1,-1,0,unknown,no,1.924
32,admin.,single,secondary,no,116,no,yes,cellular,16,jul,255,2,-1,0,unknown,no,0.116
28,blue-collar,single,secondary,no,6307,yes,no,unknown,28,may,615,1,-1,0,unknown,no,6.307
43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253,2,-1,0,unknown,no,3.06
48,blue-collar,married,secondary,no,149,yes,no,unknown,9,may,71,1,-1,0,unknown,no,0.149
43,self-employed,married,tertiary,no,64,no,no,unknown,6,jun,230,2,-1,0,unknown,no,0.064
36,unemployed,single,tertiary,no,9019,yes,no,unknown,11,jun,952,3,-1,0,unknown,no,9.019
37,services,single,secondary,no,-244,no,no,unknown,3,jul,178,1,-1,0,unknown,no,-0.244
53,technician,married,secondary,no,719,yes,no,unknown,14,may,230,1,-1,0,unknown,no,0.719
28,management,single,secondary,no,1633,no,no,cellular,5,jun,275,1,-1,0,unknown,yes,1.633
53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,yes,2.24
50,management,single,tertiary,no,1200,no,no,cellular,14,aug,904,3,-1,0,unknown,yes,1.2
40,technician,married,secondary,no,56,yes,yes,cellular,29,jan,194,1,247,1,failure,no,0.056
54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,unknown,no,0.781
31,admin.,single,secondary,no,1306,yes,no,unknown,28,may,217,5,-1,0,unknown,no,1.306
26,technician,single,secondary,no,2610,yes,yes,unknown,2,jun,626,1,-1,0,unknown,no,2.61
33,management,single,tertiary,no,99,no,no,cellular,8,jul,159,1,-1,0,unknown,no,0.099
27,admin.,divorced,secondary,no,451,yes,no,cellular,16,jul,652,1,-1,0,unknown,yes,0.451
55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,781,1,-1,0,unknown,yes,-0.308
55,services,divorced,primary,no,2923,yes,no,unknown,15,may,104,2,-1,0,unknown,no,2.923
58,management,married,secondary,no,139,no,no,cellular,27,may,188,1,161,2,other,no,0.139
36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure,no,0.243
50,entrepreneur,married,secondary,no,665,no,no,telephone,17,nov,238,1,-1,0,unknown,no,0.665
36,management,married,tertiary,no,9269,yes,yes,cellular,19,nov,107,2,-1,0,unknown,no,9.269
32,blue-collar,single,secondary,no,1143,yes,yes,cellular,10,jul,412,1,-1,0,unknown,no,1.143
42,management,divorced,tertiary,no,401,yes,no,cellular,24,jul,217,9,-1,0,unknown,no,0.401
26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1,0,unknown,no,0.256
39,technician,married,tertiary,no,1161,yes,no,cellular,9,apr,236,1,336,1,failure,no,1.161
33,blue-collar,married,secondary,no,86,yes,no,unknown,19,may,364,1,-1,0,unknown,no,0.086
31,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,-1,0,unknown,yes,0.325
41,services,married,tertiary,no,412,yes,no,unknown,3,jun,154,5,-1,0,unknown,no,0.412
29,self-employed,married,tertiary,no,3931,yes,no,unknown,3,jun,73,4,-1,0,unknown,no,3.931
51,entrepreneur,married,secondary,yes,-2082,no,yes,cellular,28,jul,123,6,-1,0,unknown,no,-2.082
51,unemployed,single,tertiary,no,1594,no,no,telephone,4,feb,197,1,-1,0,unknown,no,1.594
51,admin.,divorced,secondary,no,467,yes,no,unknown,19,may,83,1,-1,0,unknown,no,0.467
56,services,married,secondary,no,83,no,no,cellular,27,aug,26,11,-1,0,unknown,no,0.083
47,self-employed,married,unknown,no,14,yes,no,cellular,15,may,142,1,-1,0,unknown,no,0.014
30,technician,married,secondary,no,616,yes,no,cellular,6,may,19,1,-1,0,unknown,no,0.616
26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,133,3,-1,0,unknown,no,0.479
33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes,0.386
34,housemaid,married,primary,no,2929,no,no,cellular,14,aug,518,2,-1,0,unknown,yes,2.929
54,retired,divorced,primary,no,22,no,no,unknown,20,jun,23,4,-1,0,unknown,no,0.022
38,admin.,married,secondary,no,3732,yes,no,unknown,21,may,379,2,-1,0,unknown,no,3.732
34,self-employed,married,tertiary,no,1972,yes,no,cellular,23,jul,61,2,-1,0,unknown,no,1.972
47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,unknown,no,2.246
33,blue-collar,married,primary,no,-195,no,no,unknown,20,sep,9,1,-1,0,unknown,no,-0.195
31,admin.,single,secondary,no,5527,yes,no,unknown,21,may,132,1,-1,0,unknown,no,5.527
42,blue-collar,married,unknown,no,-406,yes,no,cellular,30,jul,152,5,-1,0,unknown,no,-0.406
30,technician,married,secondary,no,-393,yes,yes,cellular,16,jul,435,1,-1,0,unknown,yes,-0.393
45,technician,married,secondary,no,1410,no,no,cellular,11,aug,71,2,-1,0,unknown,no,1.41
28,blue-collar,single,primary,no,0,yes,yes,unknown,3,jun,380,4,-1,0,unknown,no,0.0
55,services,divorced,primary,no,653,no,no,unknown,6,jun,800,1,-1,0,unknown,no,0.653
53,technician,married,secondary,no,100,no,no,cellular,13,aug,205,4,-1,0,unknown,no,0.1
32,student,single,tertiary,no,0,no,no,cellular,6,aug,101,5,3,6,other,no,0.0
40,technician,married,secondary,no,1270,no,no,cellular,17,apr,342,2,-1,0,unknown,no,1.27
40,entrepreneur,married,tertiary,no,1729,yes,no,cellular,12,may,85,1,-1,0,unknown,no,1.729
43,management,married,tertiary,no,3529,yes,no,cellular,4,aug,190,3,-1,0,unknown,no,3.529
44,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,unknown,no,0.027
42,blue-collar,married,primary,no,260,yes,no,telephone,31,jul,175,2,-1,0,unknown,no,0.26
30,management,married,tertiary,no,0,yes,no,cellular,9,jul,127,1,-1,0,unknown,no,0.0
36,technician,single,secondary,no,1855,yes,no,cellular,4,feb,75,1,273,1,failure,no,1.855
30,services,single,secondary,no,334,no,no,cellular,29,jan,389,2,-1,0,unknown,no,0.334
35,technician,single,secondary,no,126,no,no,cellular,22,aug,112,2,-1,0,unknown,no,0.126
43,technician,single,tertiary,yes,0,no,no,cellular,29,aug,73,4,-1,0,unknown,no,0.0
32,management,married,tertiary,no,3107,yes,yes,cellular,25,jul,310,1,-1,0,unknown,no,3.107
43,technician,divorced,secondary,no,167,no,no,cellular,4,aug,211,3,-1,0,unknown,no,0.167
29,blue-collar,married,secondary,no,125,yes,no,unknown,13,may,50,1,-1,0,unknown,no,0.125
41,management,married,secondary,no,0,no,yes,cellular,7,jul,630,3,-1,0,unknown,no,0.0
55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,103,2,95,1,other,yes,9.756
38,entrepreneur,married,tertiary,no,228,yes,no,cellular,5,feb,105,1,-1,0,unknown,no,0.228
51,management,single,tertiary,yes,-55,yes,no,cellular,11,may,281,2,266,6,failure,no,-0.055
37,services,married,secondary,no,4760,yes,no,cellular,8,may,182,2,169,2,failure,no,4.76
48,services,divorced,secondary,no,3186,no,yes,cellular,9,apr,104,1,-1,0,unknown,no,3.186
44,technician,divorced,secondary,no,-329,yes,no,unknown,7,may,171,1,-1,0,unknown,no,-0.329
33,admin.,married,tertiary,no,640,no,no,cellular,24,jul,318,1,-1,0,unknown,no,0.64
33,technician,married,secondary,no,4790,yes,no,cellular,20,apr,137,1,272,2,failure,no,4.79
36,entrepreneur,single,secondary,no,475,no,no,cellular,25,jul,141,3,-1,0,unknown,no,0.475
66,management,married,tertiary,no,1048,yes,no,cellular,23,jun,971,2,-1,0,unknown,no,1.048
39,management,married,tertiary,no,12,yes,no,unknown,23,may,130,1,-1,0,unknown,no,0.012
36,management,single,tertiary,no,490,no,no,cellular,28,aug,207,8,98,1,failure,yes,0.49
52,technician,married,secondary,no,11,yes,no,unknown,13,may,420,1,-1,0,unknown,no,0.011
39,management,divorced,tertiary,no,26,no,no,unknown,18,jun,311,5,-1,0,unknown,no,0.026
30,self-employed,single,secondary,no,192,no,no,cellular,22,jul,423,1,-1,0,unknown,no,0.192
60,retired,divorced,tertiary,no,2131,no,no,cellular,10,jul,421,6,-1,0,unknown,no,2.131
51,management,married,tertiary,no,5108,yes,no,cellular,8,oct,272,1,102,8,other,no,5.108
32,self-employed,married,secondary,no,217,yes,yes,cellular,15,jul,317,5,-1,0,unknown,no,0.217
32,technician,married,tertiary,no,4089,no,no,cellular,26,may,114,7,287,3,failure,no,4.089
35,management,married,tertiary,no,3161,no,no,cellular,8,aug,433,2,-1,0,unknown,no,3.161
34,blue-collar,single,secondary,no,1239,yes,no,cellular,18,jul,90,1,-1,0,unknown,no,1.239
58,technician,married,secondary,no,175,no,no,cellular,12,aug,92,4,-1,0,unknown,no,0.175
33,management,single,tertiary,no,3170,no,no,cellular,28,oct,246,2,-1,0,unknown,no,3.17
37,blue-collar,married,secondary,no,954,yes,no,unknown,2,jun,402,9,-1,0,unknown,no,0.954
37,admin.,single,tertiary,no,2317,yes,no,cellular,20,apr,114,1,152,2,failure,no,2.317
49,blue-collar,single,primary,no,3018,yes,no,unknown,15,may,93,1,-1,0,unknown,no,3.018
48,technician,divorced,secondary,yes,20,no,no,cellular,27,aug,145,3,-1,0,unknown,no,0.02
37,blue-collar,divorced,secondary,no,33,yes,no,cellular,20,nov,106,2,167,1,failure,no,0.033
32,blue-collar,married,secondary,no,150,no,no,cellular,5,feb,210,1,-1,0,unknown,no,0.15
55,entrepreneur,married,secondary,no,8104,no,no,cellular,6,feb,213,2,-1,0,unknown,no,8.104
31,services,single,secondary,no,85,no,no,cellular,16,jul,151,1,-1,0,unknown,no,0.085
32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown,no,-0.399
51,unemployed,married,tertiary,no,1634,yes,no,cellular,22,jul,168,4,-1,0,unknown,no,1.634
32,entrepreneur,single,primary,yes,-849,yes,yes,cellular,4,feb,204,1,-1,0,unknown,no,-0.849
34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other,yes,1.539
