31,blue-collar,married,secondary,no,1407,yes,no,cellular,6,may,142,3,-1,0,unknown,no,1.407
66,retired,married,primary,no,206,no,no,cellular,9,feb,479,1,-1,0,unknown,yes,0.206
29,management,single,tertiary,no,0,no,no,unknown,16,may,16,25,-1,0,unknown,no,0.0
36,blue-collar,married,unknown,no,70,yes,no,unknown,8,may,219,4,-1,0,unknown,no,0.07
22,student,single,secondary,no,2488,no,no,cellular,8,nov,449,2,38,10,other,yes,2.488
54,unknown,married,unknown,no,895,no,no,cellular,7,oct,335,1,-1,0,unknown,yes,0.895
53,services,married,secondary,no,1378,yes,no,cellular,18,jul,91,2,-1,0,unknown,no,1.378
41,management,married,tertiary,no,771,yes,no,cellular,26,aug,106,8,-1,0,unknown,no,0.771
43,entrepreneur,married,tertiary,no,1574,yes,no,cellular,19,nov,167,3,-1,0,unknown,no,1.574
29,technician,single,tertiary,no,406,yes,no,cellular,17,jul,119,1,-1,0,unknown,no,0.406
49,technician,single,secondary,no,-97,yes,no,unknown,6,jun,92,2,-1,0,unknown,no,-0.097
42,entrepreneur,married,primary,no,198,yes,no,unknown,8,may,314,1,-1,0,unknown,no,0.198
44,blue-collar,married,secondary,no,1910,yes,no,unknown,5,jun,41,1,-1,0,unknown,no,1.91
36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,353,1,failure,no,-0.461
35,management,single,tertiary,no,2975,no,no,cellular,8,aug,249,2,-1,0,unknown,no,2.975
46,technician,married,secondary,no,1322,yes,yes,cellular,19,nov,514,1,-1,0,unknown,no,1.322
30,technician,single,tertiary,no,3,yes,no,cellular,6,may,45,2,169,2,failure,no,0.003
53,technician,divorced,secondary,no,751,yes,no,unknown,16,may,343,4,-1,0,unknown,no,0.751
35,services,married,secondary,no,181,yes,no,cellular,31,jul,5,3,-1,0,unknown,no,0.181
44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,unknown,yes,2.734
49,blue-collar,married,secondary,no,579,yes,no,unknown,28,may,396,1,-1,0,unknown,no,0.579
51,self-employed,married,tertiary,no,2007,no,no,unknown,16,jun,1021,1,-1,0,unknown,no,2.007
24,services,married,tertiary,no,0,yes,no,unknown,27,may,299,1,-1,0,unknown,no,0.0
51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,458,6,-1,0,unknown,yes,2.094
37,blue-collar,married,secondary,no,427,yes,yes,unknown,9,jun,371,3,-1,0,unknown,no,0.427
37,admin.,single,secondary,no,0,yes,no,cellular,16,apr,640,2,-1,0,unknown,no,0.0
33,blue-collar,married,secondary,no,26,yes,no,cellular,17,apr,342,3,332,1,other,no,0.026
45,technician,married,secondary,no,49,no,no,cellular,29,jul,65,2,-1,0,unknown,no,0.049
33,blue-collar,married,tertiary,no,1465,no,no,cellular,19,aug,98,4,-1,0,unknown,no,1.465
39,technician,married,secondary,no,1048,no,yes,cellular,21,jul,405,1,-1,0,unknown,no,1.048
38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,unknown,no,3.19
32,self-employed,married,secondary,no,413,yes,no,cellular,11,jul,712,2,-1,0,unknown,no,0.413
31,admin.,married,secondary,no,2304,yes,no,cellular,20,nov,257,2,-1,0,unknown,no,2.304
35,technician,married,secondary,no,1707,yes,no,unknown,2,jun,426,3,-1,0,unknown,no,1.707
58,retired,married,primary,no,5092,no,no,unknown,11,jun,199,6,-1,0,unknown,no,5.092
27,services,married,secondary,no,100,no,no,cellular,16,jul,57,2,-1,0,unknown,no,0.1
55,management,married,primary,no,2587,no,no,cellular,4,sep,328,2,94,2,success,yes,2.587
26,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,57,2,-1,0,unknown,no,3.529
57,blue-collar,married,primary,no,1592,no,yes,unknown,20,jun,78,4,-1,0,unknown,no,1.592
40,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,-1,0,unknown,no,0.051
70,retired,married,secondary,no,616,no,no,cellular,27,apr,149,2,182,1,failure,no,0.616
35,technician,married,secondary,no,0,yes,no,cellular,9,nov,524,1,96,5,success,yes,0.0
42,entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,446,1,-1,0,unknown,no,0.233
40,management,married,tertiary,no,1548,yes,no,cellular,13,apr,101,3,-1,0,unknown,no,1.548
45,technician,married,primary,no,-322,no,no,unknown,9,jun,225,2,-1,0,unknown,no,-0.322
34,admin.,single,secondary,no,846,yes,no,cellular,17,apr,758,2,-1,0,unknown,no,0.846
33,admin.,married,secondary,no,220,yes,no,unknown,27,may,345,1,-1,0,unknown,no,0.22
33,unemployed,married,tertiary,no,302,yes,yes,cellular,16,apr,670,1,-1,0,unknown,no,0.302
41,blue-collar,single,secondary,no,428,yes,no,cellular,12,may,92,1,-1,0,unknown,no,0.428
43,blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,100,1,-1,0,unknown,no,0.049
41,self-employed,married,primary,no,340,no,no,unknown,6,jun,37,3,-1,0,unknown,no,0.34
42,housemaid,married,primary,no,145,no,no,cellular,20,aug,252,2,-1,0,unknown,no,0.145
41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,unknown,no,0.787
73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,yes,0.519
29,self-employed,married,tertiary,no,1,no,no,cellular,18,jul,167,3,-1,0,unknown,no,0.001
64,retired,married,unknown,no,2923,no,no,cellular,12,mar,120,1,-1,0,unknown,no,2.923
32,services,single,secondary,no,48,yes,no,cellular,20,apr,8,3,-1,0,unknown,no,0.048
25,admin.,married,secondary,no,242,yes,no,cellular,30,jul,62,12,-1,0,unknown,no,0.242
37,technician,single,tertiary,no,1661,no,no,cellular,19,aug,199,5,-1,0,unknown,no,1.661
44,management,single,tertiary,no,1206,no,no,cellular,9,jul,160,2,-1,0,unknown,no,1.206
32,blue-collar,single,secondary,no,135,yes,no,cellular,18,may,232,2,-1,0,unknown,no,0.135
30,management,married,tertiary,no,1942,yes,yes,cellular,21,nov,436,2,178,3,other,yes,1.942
41,blue-collar,married,primary,no,4,no,no,cellular,23,jul,74,5,-1,0,unknown,no,0.004
48,management,married,tertiary,no,7289,yes,no,cellular,2,feb,316,3,-1,0,unknown,no,7.289
36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no,0.0
33,services,married,secondary,no,0,yes,no,telephone,22,jul,44,8,-1,0,unknown,no,0.0
42,management,married,secondary,no,-189,yes,no,unknown,12,may,247,2,-1,0,unknown,no,-0.189
35,blue-collar,single,primary,no,293,yes,no,unknown,30,may,521,2,-1,0,unknown,no,0.293
36,unemployed,married,secondary,no,-872,yes,yes,cellular,20,nov,153,1,183,1,failure,no,-0.872
31,services,married,secondary,no,388,yes,no,unknown,5,may,730,2,-1,0,unknown,no,0.388
36,services,married,secondary,no,-11,yes,no,cellular,30,jul,172,28,-1,0,unknown,no,-0.011
35,technician,single,tertiary,no,3552,no,no,cellular,21,nov,267,1,-1,0,unknown,no,3.552
41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20,nov,477,1,-1,0,unknown,yes,-0.386
29,management,married,tertiary,no,877,no,no,cellular,3,feb,166,3,-1,0,unknown,no,0.877
46,blue-collar,divorced,primary,no,452,yes,no,unknown,9,may,113,4,-1,0,unknown,no,0.452
32,technician,single,tertiary,no,930,no,no,cellular,27,aug,85,7,-1,0,unknown,no,0.93
22,technician,single,secondary,no,333,no,yes,telephone,12,nov,129,1,-1,0,unknown,no,0.333
58,management,married,primary,no,76,yes,no,telephone,18,may,54,4,-1,0,unknown,no,0.076
47,management,married,unknown,no,150,no,no,unknown,9,jun,52,1,-1,0,unknown,no,0.15
27,technician,single,tertiary,no,808,yes,no,cellular,15,may,578,1,364,1,other,no,0.808
54,management,married,tertiary,no,384,yes,no,cellular,12,may,30,7,-1,0,unknown,no,0.384
26,services,single,secondary,no,1347,no,no,telephone,18,jun,280,6,92,5,other,yes,1.347
35,management,married,secondary,no,724,yes,no,cellular,14,jul,287,2,415,1,failure,yes,0.724
53,management,married,tertiary,no,4,no,no,unknown,20,jun,19,6,-1,0,unknown,no,0.004
52,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755,1,-1,0,unknown,yes,-0.191
42,housemaid,married,primary,no,1,yes,no,telephone,28,jul,59,5,-1,0,unknown,no,0.001
37,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,340,2,175,1,failure,no,0.342
48,blue-collar,single,unknown,no,428,yes,no,cellular,18,may,127,1,-1,0,unknown,no,0.428
38,management,married,tertiary,no,3436,no,no,cellular,21,nov,663,4,-1,0,unknown,yes,3.436
32,technician,married,secondary,no,167,yes,yes,cellular,8,aug,79,3,-1,0,unknown,no,0.167
36,management,single,secondary,no,1511,yes,no,cellular,16,nov,270,1,-1,0,unknown,yes,1.511
29,entrepreneur,married,secondary,no,178,yes,no,cellular,5,may,231,4,-1,0,unknown,no,0.178
29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes,0.437
34,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,154,1,-1,0,unknown,yes,0.0
48,admin.,married,secondary,no,191,yes,no,cellular,5,feb,238,3,-1,0,unknown,no,0.191
31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,no,0.0
31,admin.,married,secondary,no,389,yes,no,cellular,7,dec,69,1,185,2,failure,no,0.389
48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,unknown,no,2.33
36,services,married,primary,no,179,no,no,unknown,9,jun,411,1,-1,0,unknown,no,0.179
35,technician,married,secondary,no,13658,yes,no,telephone,9,dec,220,2,-1,0,unknown,no,13.658
58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,no,2.223
50,housemaid,married,secondary,no,7317,yes,no,cellular,13,may,172,1,370,1,failure,no,7.317
28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242,1,-1,0,unknown,no,1.325
47,technician,married,secondary,no,3973,no,no,cellular,6,aug,732,2,-1,0,unknown,no,3.973
55,blue-collar,married,primary,no,1086,yes,no,cellular,6,may,146,1,272,2,failure,no,1.086
29,blue-collar,married,secondary,no,228,yes,no,cellular,11,may,12,8,342,9,failure,no,0.228
49,self-employed,married,secondary,no,358,yes,yes,unknown,13,may,176,3,-1,0,unknown,no,0.358
44,management,married,secondary,no,438,yes,no,telephone,8,may,37,3,303,1,failure,no,0.438
33,blue-collar,married,secondary,no,3576,yes,no,cellular,2,apr,124,1,308,2,other,no,3.576
35,technician,single,tertiary,no,7546,yes,no,cellular,28,dec,137,1,122,3,failure,no,7.546
48,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,105,1,-1,0,unknown,no,0.0
35,technician,married,secondary,no,94,yes,yes,unknown,14,may,208,5,-1,0,unknown,no,0.094
31,blue-collar,married,primary,no,99,yes,no,cellular,17,apr,193,2,322,1,other,no,0.099
43,management,single,tertiary,no,1304,no,no,cellular,6,aug,501,2,-1,0,unknown,yes,1.304
52,unemployed,married,primary,no,255,no,yes,cellular,10,jul,374,3,-1,0,unknown,no,0.255
43,unknown,single,tertiary,no,2731,no,no,cellular,21,nov,11,7,-1,0,unknown,no,2.731
31,management,married,secondary,no,1368,yes,no,cellular,12,aug,129,4,-1,0,unknown,no,1.368
50,management,married,tertiary,no,1240,no,no,cellular,12,aug,474,2,-1,0,unknown,no,1.24
29,admin.,single,tertiary,no,14,no,no,cellular,29,sep,87,1,120,1,failure,no,0.014
27,admin.,single,secondary,no,3638,no,no,cellular,11,jul,271,5,-1,0,unknown,no,3.638
42,technician,divorced,secondary,no,-280,yes,no,unknown,26,may,258,1,-1,0,unknown,no,-0.28
34,technician,single,secondary,no,5039,no,no,cellular,20,nov,205,6,-1,0,unknown,no,5.039
52,unknown,married,secondary,no,142,no,no,cellular,25,aug,112,6,-1,0,unknown,no,0.142
29,management,single,tertiary,no,4210,yes,no,cellular,18,may,119,1,-1,0,unknown,no,4.21
60,blue-collar,married,primary,no,1472,no,no,unknown,20,jun,36,4,-1,0,unknown,no,1.472
36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260,1,-1,0,unknown,yes,0.197
48,services,single,unknown,no,5095,yes,no,unknown,16,jun,71,1,-1,0,unknown,no,5.095
50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,148,1,-1,0,unknown,no,0.202
35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,no,0.0
37,admin.,married,secondary,no,1123,no,yes,unknown,28,may,138,1,-1,0,unknown,no,1.123
37,admin.,married,secondary,no,1314,yes,no,cellular,8,may,682,2,85,7,success,no,1.314
36,blue-collar,married,primary,no,123,yes,no,cellular,18,may,9,1,-1,0,unknown,no,0.123
59,entrepreneur,married,primary,no,0,no,no,telephone,19,nov,207,2,153,1,failure,no,0.0
41,blue-collar,divorced,primary,no,2195,yes,no,unknown,3,jun,211,5,-1,0,unknown,no,2.195
59,retired,married,primary,no,1427,no,no,unknown,18,jun,140,2,-1,0,unknown,no,1.427
32,technician,single,tertiary,no,2204,yes,no,cellular,21,nov,11,4,-1,0,unknown,no,2.204
45,unemployed,divorced,primary,yes,-249,yes,yes,unknown,1,jul,92,1,-1,0,unknown,no,-0.249
22,student,single,unknown,no,549,no,no,cellular,2,sep,154,1,-1,0,unknown,no,0.549
37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,yes,5.355
62,housemaid,married,secondary,no,565,no,no,cellular,4,sep,123,3,-1,0,unknown,no,0.565
41,entrepreneur,married,secondary,no,353,no,no,cellular,19,nov,90,2,-1,0,unknown,no,0.353
28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes,0.168
48,admin.,married,secondary,no,5,yes,no,unknown,7,may,697,2,-1,0,unknown,no,0.005
23,admin.,single,secondary,no,589,yes,no,cellular,6,may,62,1,-1,0,unknown,no,0.589
43,unemployed,divorced,secondary,no,1577,yes,no,cellular,19,nov,87,1,-1,0,unknown,no,1.577
25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes,-0.242
39,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,502,1,7,2,failure,no,0.0
45,blue-collar,divorced,primary,no,942,no,no,cellular,21,nov,362,1,-1,0,unknown,no,0.942
31,admin.,single,secondary,no,2104,yes,no,unknown,3,jun,455,1,-1,0,unknown,no,2.104
55,blue-collar,married,secondary,no,1011,yes,no,cellular,12,aug,112,2,-1,0,unknown,no,1.011
46,unemployed,single,tertiary,no,705,no,no,cellular,4,feb,398,1,-1,0,unknown,no,0.705
38,blue-collar,divorced,secondary,no,889,no,yes,unknown,18,jun,362,1,-1,0,unknown,no,0.889
50,self-employed,married,secondary,no,2061,yes,yes,cellular,29,jan,197,2,244,3,failure,no,2.061
42,management,divorced,tertiary,no,16,no,no,cellular,19,nov,140,3,-1,0,unknown,no,0.016
59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,no,0.179
54,management,married,tertiary,no,0,no,no,cellular,16,jul,118,5,-1,0,unknown,no,0.0
30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown,no,0.004
57,blue-collar,married,primary,no,282,no,yes,cellular,7,jul,261,12,-1,0,unknown,no,0.282
38,technician,married,tertiary,no,432,yes,no,cellular,15,may,10,2,373,1,other,no,0.432
53,management,divorced,secondary,no,112,no,yes,cellular,11,aug,246,3,-1,0,unknown,no,0.112
38,unemployed,married,secondary,no,-673,yes,no,unknown,26,may,364,1,-1,0,unknown,no,-0.673
48,technician,married,secondary,no,302,yes,no,unknown,26,may,208,3,-1,0,unknown,no,0.302
33,blue-collar,married,primary,no,3074,no,no,cellular,18,nov,679,1,-1,0,unknown,no,3.074
27,blue-collar,divorced,secondary,no,1,yes,no,cellular,14,jul,116,3,-1,0,unknown,no,0.001
33,management,divorced,secondary,no,106,no,no,cellular,20,aug,175,3,-1,0,unknown,no,0.106
54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes,2.206
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,no,0.36
36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes,0.48
41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,106,1,-1,0,unknown,no,4.567
32,technician,single,tertiary,no,1100,yes,yes,cellular,11,aug,67,1,-1,0,unknown,no,1.1
40,admin.,divorced,secondary,no,212,no,no,unknown,7,jan,176,1,-1,0,unknown,no,0.212
39,management,married,tertiary,no,894,yes,no,cellular,20,apr,491,1,326,1,other,no,0.894
60,retired,married,tertiary,no,225,no,no,cellular,19,aug,54,2,-1,0,unknown,no,0.225
27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,no,5.563
25,services,single,secondary,no,64,no,no,cellular,21,jul,71,11,-1,0,unknown,no,0.064
58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,-1,0,unknown,no,16.264
34,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90,1,-1,0,unknown,no,-0.073
28,management,single,tertiary,no,2380,no,no,cellular,14,sep,394,2,-1,0,unknown,no,2.38
28,student,single,secondary,no,0,yes,no,unknown,15,may,133,3,-1,0,unknown,no,0.0
49,housemaid,married,primary,no,249,yes,no,cellular,21,nov,450,1,-1,0,unknown,no,0.249
27,technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,unknown,no,0.282
48,technician,married,secondary,no,1526,no,no,cellular,6,aug,273,2,-1,0,unknown,no,1.526
47,services,married,secondary,no,51,yes,yes,unknown,16,may,312,1,-1,0,unknown,no,0.051
41,management,divorced,tertiary,no,369,yes,no,telephone,22,aug,9,3,-1,0,unknown,no,0.369
36,technician,single,secondary,yes,12,no,no,cellular,12,aug,587,2,-1,0,unknown,yes,0.012
46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,-1,0,unknown,yes,9.328
39,technician,married,secondary,no,9121,no,no,unknown,5,jun,147,1,-1,0,unknown,no,9.121
29,admin.,single,secondary,no,-194,yes,no,cellular,7,may,127,1,-1,0,unknown,no,-0.194
42,management,married,tertiary,no,1205,no,no,telephone,8,sep,376,2,-1,0,unknown,yes,1.205
48,management,married,tertiary,no,6613,no,no,unknown,17,jun,159,3,-1,0,unknown,no,6.613
48,blue-collar,married,secondary,no,157,yes,no,unknown,6,may,73,1,-1,0,unknown,no,0.157
57,technician,married,secondary,no,839,no,yes,unknown,5,may,225,1,-1,0,unknown,no,0.839
54,services,married,primary,no,8,yes,no,cellular,14,may,143,1,-1,0,unknown,no,0.008
30,admin.,single,secondary,no,-635,no,no,cellular,25,jul,250,1,-1,0,unknown,no,-0.635
43,admin.,married,secondary,no,3215,yes,no,cellular,21,jul,228,3,-1,0,unknown,no,3.215
80,retired,married,secondary,no,8304,no,no,telephone,6,apr,681,1,118,11,success,no,8.304
34,blue-collar,married,secondary,no,1221,yes,no,cellular,6,may,182,1,90,8,failure,no,1.221
25,blue-collar,single,primary,no,-221,yes,no,unknown,23,may,250,1,-1,0,unknown,no,-0.221
57,technician,married,secondary,no,1469,yes,no,cellular,17,nov,364,1,-1,0,unknown,no,1.469
43,blue-collar,married,secondary,no,105,no,yes,cellular,4,jul,668,2,-1,0,unknown,no,0.105
51,blue-collar,married,primary,no,-11,no,no,telephone,16,jul,126,4,-1,0,unknown,no,-0.011
46,services,married,secondary,no,1034,no,no,cellular,8,aug,109,2,-1,0,unknown,no,1.034
37,blue-collar,married,secondary,no,2023,yes,no,cellular,10,jul,214,1,-1,0,unknown,no,2.023
36,blue-collar,single,secondary,no,168,yes,no,telephone,12,may,52,1,-1,0,unknown,no,0.168
37,technician,married,unknown,no,189,no,no,cellular,1,oct,238,1,107,2,success,yes,0.189
31,blue-collar,single,secondary,no,609,yes,no,cellular,14,apr,1126,1,335,1,failure,no,0.609
34,blue-collar,married,primary,no,1666,yes,no,unknown,31,mar,30,1,-1,0,unknown,no,1.666
28,management,single,unknown,no,81,no,yes,cellular,8,jul,158,1,-1,0,unknown,no,0.081
40,services,married,secondary,no,-342,yes,no,unknown,26,may,754,1,-1,0,unknown,no,-0.342
44,blue-collar,married,primary,no,887,yes,no,cellular,12,may,165,2,363,1,failure,no,0.887
35,technician,married,tertiary,no,0,yes,yes,cellular,23,sep,112,1,62,6,other,no,0.0
37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,no,0.009
49,unknown,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,unknown,no,0.0
37,management,married,tertiary,no,4089,yes,no,cellular,2,feb,289,2,174,4,other,yes,4.089
27,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,no,0.266
33,entrepreneur,married,secondary,no,-118,yes,yes,unknown,27,may,421,3,-1,0,unknown,no,-0.118
44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,3,apr,345,2,249,7,other,no,1.136
47,technician,married,tertiary,no,2408,no,no,cellular,12,aug,236,1,104,1,success,no,2.408
33,services,married,primary,no,0,yes,no,cellular,18,jul,351,2,-1,0,unknown,no,0.0
35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,505,3,-1,0,unknown,no,0.02
38,admin.,married,tertiary,no,1980,no,no,cellular,5,aug,176,2,-1,0,unknown,no,1.98
41,admin.,married,secondary,no,5110,yes,no,cellular,13,apr,231,1,-1,0,unknown,no,5.11
29,services,married,secondary,no,308,yes,no,unknown,28,may,75,1,-1,0,unknown,no,0.308
32,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,159,2,195,2,failure,no,0.0
39,blue-collar,single,primary,no,6,yes,no,cellular,19,nov,286,2,-1,0,unknown,no,0.006
32,admin.,married,secondary,no,0,no,no,cellular,30,jan,119,3,-1,0,unknown,no,0.0
47,blue-collar,married,secondary,no,3285,no,no,cellular,31,jul,248,5,-1,0,unknown,no,3.285
35,self-employed,single,secondary,no,1732,no,no,telephone,21,nov,1441,3,-1,0,unknown,no,1.732
30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284,2,371,1,failure,no,-0.028
34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,162,1,173,3,failure,no,0.01
50,blue-collar,married,secondary,no,887,no,no,unknown,16,jun,287,1,-1,0,unknown,no,0.887
34,self-employed,married,primary,no,712,yes,no,unknown,2,jun,326,3,-1,0,unknown,no,0.712
25,services,single,secondary,no,3217,yes,no,unknown,28,may,24,1,-1,0,unknown,no,3.217
39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,yes,0.607
30,admin.,married,tertiary,no,0,yes,no,cellular,24,jul,209,2,-1,0,unknown,no,0.0
55,services,married,secondary,no,96,no,no,telephone,30,jul,340,2,-1,0,unknown,no,0.096
46,services,married,secondary,no,2420,no,no,cellular,19,nov,405,2,-1,0,unknown,no,2.42
36,services,married,secondary,no,257,yes,no,cellular,12,may,86,2,-1,0,unknown,no,0.257
41,entrepreneur,married,primary,no,39,yes,no,cellular,21,nov,549,2,-1,0,unknown,yes,0.039
40,blue-collar,married,primary,yes,0,yes,no,unknown,6,may,64,2,-1,0,unknown,no,0.0
44,management,married,secondary,no,-1746,yes,no,unknown,20,jun,218,1,-1,0,unknown,no,-1.746
45,blue-collar,married,secondary,no,784,yes,yes,unknown,3,jun,34,1,-1,0,unknown,no,0.784
44,entrepreneur,married,tertiary,no,0,yes,no,unknown,9,jul,300,1,-1,0,unknown,no,0.0
52,services,married,secondary,no,431,no,no,cellular,26,aug,73,17,-1,0,unknown,no,0.431
42,management,married,tertiary,no,603,yes,no,cellular,5,nov,298,5,-1,0,unknown,no,0.603
40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,-1,0,unknown,no,1.259
59,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,376,2,-1,0,unknown,no,0.0
41,management,married,tertiary,no,4824,no,yes,cellular,18,jul,168,7,-1,0,unknown,no,4.824
49,technician,married,secondary,no,2718,no,no,unknown,19,may,114,2,-1,0,unknown,no,2.718
47,management,married,tertiary,no,2306,no,no,telephone,6,aug,239,4,-1,0,unknown,yes,2.306
36,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288,1,137,1,other,no,1.927
42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,no,-0.097
29,admin.,single,secondary,no,428,yes,yes,cellular,7,may,54,1,345,2,failure,no,0.428
29,technician,single,tertiary,no,2325,no,no,cellular,2,feb,125,1,-1,0,unknown,yes,2.325
38,technician,married,tertiary,no,45,no,no,cellular,22,jul,125,4,-1,0,unknown,no,0.045
53,entrepreneur,married,tertiary,no,22370,yes,no,unknown,15,may,106,1,-1,0,unknown,no,22.37
56,blue-collar,married,primary,no,551,no,no,unknown,29,may,27,1,-1,0,unknown,no,0.551
29,services,single,secondary,no,-287,yes,no,cellular,18,may,196,1,-1,0,unknown,no,-0.287
40,self-employed,married,secondary,no,167,yes,yes,cellular,8,may,380,4,295,1,failure,no,0.167
37,technician,single,tertiary,no,3315,yes,no,cellular,9,apr,820,2,-1,0,unknown,no,3.315
43,blue-collar,single,secondary,no,24,no,no,cellular,12,may,68,1,363,1,failure,no,0.024
34,management,single,tertiary,no,0,no,no,cellular,5,feb,71,1,-1,0,unknown,no,0.0
33,self-employed,single,secondary,no,238,yes,yes,cellular,5,feb,45,5,-1,0,unknown,no,0.238
49,blue-collar,married,primary,no,902,no,no,unknown,9,jun,210,2,-1,0,unknown,no,0.902
43,admin.,married,unknown,no,3485,no,no,unknown,18,jun,113,1,-1,0,unknown,no,3.485
35,technician,single,tertiary,no,470,yes,no,cellular,25,jul,743,13,-1,0,unknown,yes,0.47
35,services,married,secondary,no,1453,yes,no,unknown,28,may,199,1,-1,0,unknown,no,1.453
